person_id,name,name_cn,name_en
1268960,伊斯梅尔·克鲁斯·科尔多瓦 Ismael Cruz Cordova,伊斯梅尔·克鲁斯·科尔多瓦,Ismael Cruz Cordova
1357909,巴尼·哈里斯 Barney Harris,巴尼·哈里斯,Barney Harris
1364653,布鲁斯·麦金农 Bruce McKinnon,布鲁斯·麦金农,Bruce McKinnon
1125327,迪尔德丽·罗夫乔 Deirdre Lovejoy,迪尔德丽·罗夫乔,Deirdre Lovejoy
1390151,劳拉·兰迪 Laura Lundy,劳拉·兰迪,Laura Lundy
1390152,艾伦·丹尼尔 Allen Daniel,艾伦·丹尼尔,Allen Daniel
1390153,兰迪·冈萨雷斯 Randy Gonzalez,兰迪·冈萨雷斯,Randy Gonzalez
1366444,吉纳维芙亚当斯 Genevieve Adams,吉纳维芙亚当斯,Genevieve Adams
1368099,乔顿卡尔文 Jordanne Calvin,乔顿卡尔文,Jordanne Calvin
1230212,法耶尔·阿尔-凯斯 Fajer Al-Kaisi,法耶尔·阿尔-凯斯,Fajer Al-Kaisi
1460405,杰伊·彼得森 Jay Peterson,杰伊·彼得森,Jay Peterson
1463955,克莱尔·布朗森 Claire Bronson,克莱尔·布朗森,Claire Bronson
1479142,杰克·蒂格 Jack Teague,杰克·蒂格,Jack Teague
1185323,波·米切尔 Bo Mitchell,波·米切尔,Bo Mitchell
1009509,凯利·皮克勒 Kellie Pickler,凯利·皮克勒,Kellie Pickler
1352714,克里斯托弗·马修·库克 Christopher Matthew Cook,克里斯托弗·马修·库克,Christopher Matthew Cook
1027140,伊丽莎白·苏 Elisabeth Shue,伊丽莎白·苏,Elisabeth Shue
1360285,罗布·摩根 Rob Morgan,罗布·摩根,Rob Morgan
1382868,大卫·马尔登那多 David Maldonado,大卫·马尔登那多,David Maldonado
1440741,吉米·坦顿 Jimi Stanton,吉米·坦顿,Jimi Stanton
1440742,马特·赫尔姆 Matt Helm,马特·赫尔姆,Matt Helm
1420367,汤姆·布里特尼 Tom Brittney,汤姆·布里特尼,Tom Brittney
1249341,曼努埃尔·加西亚-鲁尔福 Manuel Garcia-Rulfo,曼努埃尔·加西亚-鲁尔福,Manuel Garcia-Rulfo
1440743,特拉维斯·普里兹比尔斯基 Travis Przybylski,特拉维斯·普里兹比尔斯基,Travis Przybylski
1440744,杰里米·丹尼尔·麦登 Jeremy Daniel Madden,杰里米·丹尼尔·麦登,Jeremy Daniel Madden
1345943,戴文·德鲁伊 Devin Druid,戴文·德鲁伊,Devin Druid
1440745,特拉维斯·昆汀 Travis Quentin,特拉维斯·昆汀,Travis Quentin
1379300,威尔·普伦 Will Pullen,威尔·普伦,Will Pullen
1337763,乔什·维金斯 Josh Wiggins,乔什·维金斯,Josh Wiggins
1261651,迈克尔·卡罗洛 Michael Carollo,迈克尔·卡罗洛,Michael Carollo
1336826,凯莱布·J·塔格德 Caleb J. Thaggard,凯莱布·J·塔格德,Caleb J. Thaggard
1354463,格雷森·拉塞尔 Grayson Russell,格雷森·拉塞尔,Grayson Russell
1396332,杰夫·阿德勒 Jeff Adler,杰夫·阿德勒,Jeff Adler
1249843,切特·汉克斯 Chet Hanks,切特·汉克斯,Chet Hanks
1349161,卡尔·格洛斯曼 Karl Glusman,卡尔·格洛斯曼,Karl Glusman
1392747,马修·祖克 Matthew Zuk,马修·祖克,Matthew Zuk
1162525,B·马丁·威廉姆斯 B. Martin Williams,B·马丁·威廉姆斯,B. Martin Williams
1200613,乔恩·多纳休 Jon Donahue,乔恩·多纳休,Jon Donahue
1050389,伊恩·詹姆斯·科里特 Ian James Corlett,伊恩·詹姆斯·科里特,Ian James Corlett
1416568,马克西米利安·奥辛斯基 Maximilian Osinski,马克西米利安·奥辛斯基,Maximilian Osinski
1036300,沙尔托·科普雷 Sharlto Copley,沙尔托·科普雷,Sharlto Copley
1319331,詹森·库伯 Jason Cope,詹森·库伯,Jason Cope
1319332,娜塔莉·博尔特 Nathalie Boltt,娜塔莉·博尔特,Nathalie Boltt
1326584,茜尔雯·斯特赖克 Sylvaine Strike,茜尔雯·斯特赖克,Sylvaine Strike
1152796,约翰·萨莫尔 John Sumner,约翰·萨莫尔,John Sumner
1319333,威廉·艾伦·扬 William Allen Young,威廉·艾伦·扬,William Allen Young
1342796,尼克·布雷克 Nick Blake,尼克·布雷克,Nick Blake
1342712,路易斯·米纳尔 Louis Minnaar,路易斯·米纳尔,Louis Minnaar
1337167,瓦妮莎·海伍德 Vanessa Haywood,瓦妮莎·海伍德,Vanessa Haywood
1375628,玛丽安·胡曼 Marian Hooman,玛丽安·胡曼,Marian Hooman
1375626,维多利奥·莱奥纳迪 Vittorio Leonardi,维多利奥·莱奥纳迪,Vittorio Leonardi
1375624,曼德拉·加杜卡 Mandla Gaduka,曼德拉·加杜卡,Mandla Gaduka
1375627,约翰·范·肖尔 Johan van Schoor,约翰·范·肖尔,Johan van Schoor
1375629,斯特拉·斯廷坎普 Stella Steenkamp,斯特拉·斯廷坎普,Stella Steenkamp
1341922,戴维·詹姆斯 David James,戴维·詹姆斯,David James
1375625,肯尼思·恩科西 Kenneth Nkosi,肯尼思·恩科西,Kenneth Nkosi
1375630,蒂姆·戈登 Tim Gordon,蒂姆·戈登,Tim Gordon
1375631,莫尔内·埃拉斯姆斯 Morne Erasmus,莫尔内·埃拉斯姆斯,Morne Erasmus
1342713,尤金·孔巴尼瓦 Eugene Khumbanyiwa,尤金·孔巴尼瓦,Eugene Khumbanyiwa
1375632,赫棱基维·马德拉拉 Hlengiwe Madlala,赫棱基维·马德拉拉,Hlengiwe Madlala
1375633,西雅邦加·拉德贝 Siyabonga Radebe,西雅邦加·拉德贝,Siyabonga Radebe
1375634,梅尔特·西贝尔哈亨 Melt Sieberhagen,梅尔特·西贝尔哈亨,Melt Sieberhagen
1375635,安德勒·奥登达尔 Andre Odendaal,安德勒·奥登达尔,Andre Odendaal
1348974,尼克·伯莱尼 Nick Boraine,尼克·伯莱尼,Nick Boraine
1331344,罗伯特·霍布斯 Robert Hobbs,罗伯特·霍布斯,Robert Hobbs
1342800,Barry Strydom Barry Strydom,Barry,Strydom Barry Strydom
1086305,大卫·杜卡斯 David Dukas,大卫·杜卡斯,David Dukas
1342799,Mzwandile Nqoba Mzwandile Nqoba,Mzwandile,Nqoba Mzwandile Nqoba
1342798,Themba Nkosi Themba Nkosi,Themba,Nkosi Themba Nkosi
1342797,Morena Busa Sesatsa Morena Busa Sesatsa,Morena,Busa Sesatsa Morena Busa Sesatsa
1342795,格雷格·梅尔维尔-史密斯 Greg Melvill-Smith,格雷格·梅尔维尔-史密斯,Greg Melvill-Smith
1342794,伊丽莎白玛坎达维 Elizabeth Mkandawie,伊丽莎白玛坎达维,Elizabeth Mkandawie
1085455,阿贾耶·德乌干 Ajay Devgan,阿贾耶·德乌干,Ajay Devgan
1199249,施芮娅·萨兰 Shriya Saran,施芮娅·萨兰,Shriya Saran
1288114,拉贾特·卡普尔 Rajat Kapoor,拉贾特·卡普尔,Rajat Kapoor
1353922,伊西塔·杜塔 Ishita Dutta,伊西塔·杜塔,Ishita Dutta
1353923,莫伦诺·贾达夫 Mrunal Jadhav,莫伦诺·贾达夫,Mrunal Jadhav
1353924,皮拉桑纳·凯特卡尔 Prasanna Ketkar,皮拉桑纳·凯特卡尔,Prasanna Ketkar
1353925,尤盖莎·索南 Yogesh Sonam,尤盖莎·索南,Yogesh Sonam
1353926,帕拉斯莫什·帕拉布 Prathamesh Parab,帕拉斯莫什·帕拉布,Prathamesh Parab
1368139,瑞瑟·查达哈 Rishabh Chaddha,瑞瑟·查达哈,Rishabh Chaddha
1360248,王玉雯 Uvin Wang,王玉雯,Uvin Wang
1355497,董向荣 Xiangrong Dong,董向荣,Xiangrong Dong
1315102,王柠 Ning Wang,王柠,Ning Wang
1275979,赵燕国彰 Yanguozhang Zhao,赵燕国彰,Yanguozhang Zhao
1341795,朱颜曼滋 Yanmanzi Zhu,朱颜曼滋,Yanmanzi Zhu
1361619,凌正辉 Zhenghui Ling,凌正辉,Zhenghui Ling
1318178,王雪洋 Xueyang Wang,王雪洋,Xueyang Wang
1509512,颜浩 Hao Yan,颜浩,Hao Yan
1027810,大卫·摩斯 David Morse,大卫·摩斯,David Morse
1049692,迈克尔·杰特 Michael Jeter,迈克尔·杰特,Michael Jeter
1056126,格雷厄姆·格林 Graham Greene,格雷厄姆·格林,Graham Greene
1018015,道格·休切逊 Doug Hutchison,道格·休切逊,Doug Hutchison
1000075,巴里·佩珀 Barry Pepper,巴里·佩珀,Barry Pepper
1093941,戴布思·格里尔 Dabbs Greer,戴布思·格里尔,Dabbs Greer
1279260,伊芙·布伦特 Eve Brent,伊芙·布伦特,Eve Brent
1019143,布兰特·布里斯科 Brent Briscoe,布兰特·布里斯科,Brent Briscoe
1115045,比尔·麦金尼 Bill McKinney,比尔·麦金尼,Bill McKinney
1111032,史考蒂·莱文沃斯 Scotty Leavenworth,史考蒂·莱文沃斯,Scotty Leavenworth
1172109,泰德·霍利斯 Ted Hollis,泰德·霍利斯,Ted Hollis
1157758,Todd Thompson Todd Thompson,Todd,Thompson Todd Thompson
1103493,Christopher Joel Ives Christopher Joel Ives,Christopher,Joel Ives Christopher Joel Ives
1101562,菲尔霍恩 Phil Hawn,菲尔霍恩,Phil Hawn
1206233,Toy Spears Toy Spears,Toy,Spears Toy Spears
1011837,Tim Smith Tim Smith,Tim,Smith Tim Smith
1089914,范·埃佩尔森 Van Epperson,范·埃佩尔森,Van Epperson
1183789,Robert Malone Robert Malone,Robert,Malone Robert Malone
1161381,Edrie Warner Edrie Warner,Edrie,Warner Edrie Warner
1156287,莱·塔斯科 Rai Tasco,莱·塔斯科,Rai Tasco
1148444,Garth Shaw Garth Shaw,Garth,Shaw Garth Shaw
1110955,加里·英霍夫 Gary Imhoff,加里·英霍夫,Gary Imhoff
1109395,Dono Langley Dono Langley,Dono,Langley Dono Langley
1318218,丁建华 Jianhua Ding,丁建华,Jianhua Ding
1326252,苏秀 Xiu Su,苏秀,Xiu Su
1326291,程晓桦 Xiaohua Cheng,程晓桦,Xiaohua Cheng
1380734,施融 Rong Shi,施融,Rong Shi
1417706,杨成纯 Chengchun Yang,杨成纯,Chengchun Yang
1391476,孙渝烽 Yufeng Sun,孙渝烽,Yufeng Sun
1415209,胡庆汉 Qinghan Hu,胡庆汉,Qinghan Hu
1318217,乔榛 Zhen Qiao,乔榛,Zhen Qiao
1417707,严崇德 Chongde Yan,严崇德,Chongde Yan
1326251,曹雷 Lei Cao,曹雷,Lei Cao
1348621,王建新 Jianxin Wang,王建新,Jianxin Wang
1417711,杨文元 Wenyuan Yang,杨文元,Wenyuan Yang
1330932,刘钦 Qin Liu,刘钦,Qin Liu
1384135,刘风 Feng Liu,刘风,Feng Liu
1321913,王肖兵 Xiaobing Wang,王肖兵,Xiaobing Wang
1122837,连凯 Andrew Lin,连凯,Andrew Lin
1312822,方平 Henry Fong,方平,Henry Fong
1293124,敖志君 Peter Ngor,敖志君,Peter Ngor
1301185,黄岳泰 Arthur Wong,黄岳泰,Arthur Wong
1313007,陈德森 Teddy Chan,陈德森,Teddy Chan
1341852,赵颂茹 Chiu Chung Yu,赵颂茹,Chiu Chung Yu
1379870,叶世品 Say Ping Yap,叶世品,Say Ping Yap
1275282,郑斌辉 Ping Hui Tay,郑斌辉,Ping Hui Tay
1280418,陈望华 Alexander Chan,陈望华,Alexander Chan
1316980,傅嘉莉 Kelly Fu,傅嘉莉,Kelly Fu
1419931,段伟伦 William Duan,段伟伦,William Duan
1390727,林仲岐 Roderick Lam,林仲岐,Roderick Lam
1359506,金来群 Loi-kwan Kam,金来群,Loi-kwan Kam
1475283,黄锐生 Yui Sang Wong,黄锐生,Yui Sang Wong
1359040,张碧珊 Tiffany Cheung,张碧珊,Tiffany Cheung
1359062,刘宗基 Frank Liu Zong-Ji,刘宗基,Frank Liu Zong-Ji
1419080,王文成 Man Shing Wong,王文成,Man Shing Wong
1361254,林国杰 Kwok Git Lam,林国杰,Kwok Git Lam
1361263,雷小明 Siu Ming Lui,雷小明,Siu Ming Lui
1018569,里卡多·马姆多 Ricardo Mamood,里卡多·马姆多,Ricardo Mamood
1005235,布兰登·雷亚 Brandon Rhea,布兰登·雷亚,Brandon Rhea
1380448,李霆锋 Ting-Fung Li,李霆锋,Ting-Fung Li
1317117,阎青妤 Qingyu Yan,阎青妤,Qingyu Yan
1369777,龙比意 Bey Logan,龙比意,Bey Logan
1321961,张颕康 Wing-Hong Cheung,张颕康,Wing-Hong Cheung
1417434,戴豪辉 Ho-Fai Tai,戴豪辉,Ho-Fai Tai
1497475,周美成 Mei-Shing Chow,周美成,Mei-Shing Chow
1484866,贾仕峰 Anthony Carpio,贾仕峰,Anthony Carpio
1049493,麦考利·卡尔金 Macaulay Culkin,麦考利·卡尔金,Macaulay Culkin
1049654,丹尼尔·斯特恩 Daniel Stern,丹尼尔·斯特恩,Daniel Stern
1031901,约翰·赫德 John Heard,约翰·赫德,John Heard
1067168,罗伯茨·布洛瑟姆 Roberts Blossom,罗伯茨·布洛瑟姆,Roberts Blossom
1031193,凯瑟琳·欧哈拉 Catherine O&#39;Hara,凯瑟琳·欧哈拉,Catherine O&#39;Hara
1092662,安吉拉·戈塔尔斯 Angela Goethals,安吉拉·戈塔尔斯,Angela Goethals
1014102,戴文·雷特瑞 Devin Ratray,戴文·雷特瑞,Devin Ratray
1065306,杰瑞·巴曼 Gerry Bamman,杰瑞·巴曼,Gerry Bamman
1162887,希拉里·沃尔夫 Hillary Wolf,希拉里·沃尔夫,Hillary Wolf
1041130,约翰·坎迪 John Candy,约翰·坎迪,John Candy
1049842,拉里·哈金 Larry Hankin,拉里·哈金,Larry Hankin
1125101,迈克尔·C·莫罗纳 Michael C. Maronna,迈克尔·C·莫罗纳,Michael C. Maronna
1292178,克里斯汀·敏特尔 Kristin Minter,克里斯汀·敏特尔,Kristin Minter
1071689,戴阿娜·坎佩露 Daiana Campeanu,戴阿娜·坎佩露,Daiana Campeanu
1367326,杰迪代亚·科恩 Jedidiah Cohen,杰迪代亚·科恩,Jedidiah Cohen
1027160,基南·卡尔金 Kieran Culkin,基南·卡尔金,Kieran Culkin
1126665,森塔·摩西 Senta Moses,森塔·摩西,Senta Moses
1367325,泰利·斯内尔 Terrie Snell,泰利·斯内尔,Terrie Snell
1083798,马特·多赫蒂 Matt Doherty,马特·多赫蒂,Matt Doherty
1083508,拉尔夫·富迪 Ralph Foody,拉尔夫·富迪,Ralph Foody
1095117,迈克尔·吉多 Michael Guido,迈克尔·吉多,Michael Guido
1154784,雷·托勒 Ray Toler,雷·托勒,Ray Toler
1065839,比莉·伯德 Billie Bird,比莉·伯德,Billie Bird
1063260,格里·贝克尔 Gerry Becker,格里·贝克尔,Gerry Becker
1365965,克拉克·德弗洛 Clarke Devereux,克拉克·德弗洛,Clarke Devereux
1162242,丹尼·沃霍尔 Dan Charles Zukoski,丹尼·沃霍尔,Dan Charles Zukoski
1000111,霍普·戴维斯 Hope Davis,霍普·戴维斯,Hope Davis
1365918,詹姆斯·雷恩 James Ryan,詹姆斯·雷恩,James Ryan
1068149,肯·哈德森·坎贝尔 Ken Hudson Campbell,肯·哈德森·坎贝尔,Ken Hudson Campbell
1133162,吉姆·奥特莱比 Jim Ortlieb,吉姆·奥特莱比,Jim Ortlieb
1048220,莱昂纳尔·巴里摩尔 Lionel Barrymore,莱昂纳尔·巴里摩尔,Lionel Barrymore
1076684,奎因.卡尔金 Quinn Culkin,奎因.卡尔金,Quinn Culkin
1036533,拉加·高斯内尔 Raja Gosnell,拉加·高斯内尔,Raja Gosnell
1103540,詹姆斯·M·赫夫曼 James M. Huffman,詹姆斯·M·赫夫曼,James M. Huffman
1343185,宝拉·纽瑟姆 Paula Newsome,宝拉·纽瑟姆,Paula Newsome
1046152,尤里·鲁特曼 Yuri Rutman,尤里·鲁特曼,Yuri Rutman
1296423,卢西亚诺·萨贝 Luciano Saber,卢西亚诺·萨贝,Luciano Saber
1164940,阿兰·维尔德 Alan Wilder,阿兰·维尔德,Alan Wilder
1276088,张垒 Lei Zhang,张垒,Lei Zhang
1383870,赵雪莹 Xueying Zhao,赵雪莹,Xueying Zhao
1359175,马占林 Zhanlin Ma,马占林,Zhanlin Ma
1359177,赵一穗 Yihui Zhao,赵一穗,Yihui Zhao
1337627,更松永措 ,更松永措,
1025061,芙蕾达·平托 Freida Pinto,芙蕾达·平托,Freida Pinto
1048171,泰勒·莱伯恩 Tyler Labine,泰勒·莱伯恩,Tyler Labine
1341378,卡琳·考诺娃 Karin Konoval,卡琳·考诺娃,Karin Konoval
1014945,克里斯托弗·戈登 Christopher Gordon,克里斯托弗·戈登,Christopher Gordon
1377327,德文·达尔顿 Devyn Dalton,德文·达尔顿,Devyn Dalton
1280049,杰·卡普托 Jay Caputo,杰·卡普托,Jay Caputo
1212229,谢拉赫·霍斯达尔 Chelah Horsdal,谢拉赫·霍斯达尔,Chelah Horsdal
1317456,玛蒂 霍金斯 Mattie Hawkinson,玛蒂,霍金斯 Mattie Hawkinson
1340065,凯文·欧格雷迪 Kevin O&#39;Grady,凯文·欧格雷迪,Kevin O&#39;Grady
1341563,大卫·里士满-佩克 David Richmond-Peck,大卫·里士满-佩克,David Richmond-Peck
1108016,迈克尔·科普萨 Michael Kopsa,迈克尔·科普萨,Michael Kopsa
1212047,伊丽莎白·韦恩斯坦 Elizabeth Weinstein,伊丽莎白·韦恩斯坦,Elizabeth Weinstein
1000092,大卫·休莱特 David Hewlett,大卫·休莱特,David Hewlett
1049855,桑娅·本妮特 Sonja Bennett,桑娅·本妮特,Sonja Bennett
1323502,崔茜·史皮瑞达可斯 Tracy Spiridakos,崔茜·史皮瑞达可斯,Tracy Spiridakos
1323797,泰·奥尔森 Ty Olsson,泰·奥尔森,Ty Olsson
1340360,詹姆斯·皮齐纳托 James Pizzinato,詹姆斯·皮齐纳托,James Pizzinato
1340359,卢克·罗德里克 Luc Roderique,卢克·罗德里克,Luc Roderique
1342308,乔伊·罗切 Joey Roche,乔伊·罗切,Joey Roche
1050693,袁咏仪 Anita Yuen,袁咏仪,Anita Yuen
1108968,罗家英 Kar-Ying Law,罗家英,Kar-Ying Law
1018766,陈宝莲 Pauline Chan,陈宝莲,Pauline Chan
1275605,黄锦江 Kam-Kong Wong,黄锦江,Kam-Kong Wong
1274556,于荣光 Rongguang Yu,于荣光,Rongguang Yu
1323127,梁思浩 See-ho Leung,梁思浩,See-ho Leung
1330614,梁小熊 Siu-Hung Leung,梁小熊,Siu-Hung Leung
1333246,曾守明 Sau Ming Tsang,曾守明,Sau Ming Tsang
1345680,邓兆尊 Siu Juen Dang,邓兆尊,Siu Juen Dang
1345682,梁克逊 Hak Shun Leung,梁克逊,Hak Shun Leung
1345683,黄老邪 Quinton Wong,黄老邪,Quinton Wong
1345684,叶进 Chun Yip,叶进,Chun Yip
1432989,钟荣 Chung Wing,钟荣,Chung Wing
1426899,邹义训 Yixun Chow,邹义训,Yixun Chow
1345681,英德拉·利奇 Indra Leech,英德拉·利奇,Indra Leech
1485420,张耀辉 Yiu-Fai Cheung,张耀辉,Yiu-Fai Cheung
1485200,王肇强 Shiu-Keung Wong,王肇强,Shiu-Keung Wong
1009285,弗朗卡·波滕特 Franka Potente,弗朗卡·波滕特,Franka Potente
1000001,朱丽娅·斯蒂尔斯 Julia Stiles,朱丽娅·斯蒂尔斯,Julia Stiles
1123512,加布里埃尔·曼 Gabriel Mann,加布里埃尔·曼,Gabriel Mann
1065281,约翰·贝德福德·劳埃德 John Bedford Lloyd,约翰·贝德福德·劳埃德,John Bedford Lloyd
1146629,伊桑·桑德勒 Ethan Sandler,伊桑·桑德勒,Ethan Sandler
1000376,奥莎娜·阿金什那 Oksana Akinshina,奥莎娜·阿金什那,Oksana Akinshina
1150794,Yevgeni Sitokhin Yevgeni Sitokhin,Yevgeni,Sitokhin Yevgeni Sitokhin
1351162,蒂姆·格里芬 Tim Griffin,蒂姆·格里芬,Tim Griffin
1401208,马克西姆·科瓦莱夫斯基 Maxim Kovalevski,马克西姆·科瓦莱夫斯基,Maxim Kovalevski
1382980,帕特里克·克劳利 Patrick Crowley,帕特里克·克劳利,Patrick Crowley
1350099,乔恩·科林·巴克利 Jon Collin Barclay,乔恩·科林·巴克利,Jon Collin Barclay
1151223,谢恩·辛努特科 Shane Sinutko,谢恩·辛努特科,Shane Sinutko
1124008,Claudio Maniscalco Claudio Maniscalco,Claudio,Maniscalco Claudio Maniscalco
1141859,Dirk Schoedon Dirk Schoedon,Dirk,Schoedon Dirk Schoedon
1297538,伊万·舍甫多夫 Ivan Shvedoff,伊万·舍甫多夫,Ivan Shvedoff
1391537,丹尼斯·布尔加兹列夫 Denis Burgazliev,丹尼斯·布尔加兹列夫,Denis Burgazliev
1167904,尼克·怀尔德 Nick Wilder,尼克·怀尔德,Nick Wilder
1022918,维克多·埃菲尔 Victor Alfieri,维克多·埃菲尔,Victor Alfieri
1035643,阿诺·施瓦辛格 Arnold Schwarzenegger,阿诺·施瓦辛格,Arnold Schwarzenegger
1027821,琳达·汉密尔顿 Linda Hamilton,琳达·汉密尔顿,Linda Hamilton
1022600,爱德华·福隆 Edward Furlong,爱德华·福隆,Edward Furlong
1041135,罗伯特·帕特里克 Robert Patrick,罗伯特·帕特里克,Robert Patrick
1061235,阿尔·伯恩 Earl Boen,阿尔·伯恩,Earl Boen
1027892,乔·莫顿 Joe Morton,乔·莫顿,Joe Morton
1036616,埃帕莎·默克森 S. Epatha Merkerson,埃帕莎·默克森,S. Epatha Merkerson
1091477,卡斯图罗·格雷拉 Castulo Guerra,卡斯图罗·格雷拉,Castulo Guerra
1078994,丹尼·库克塞 Danny Cooksey,丹尼·库克塞,Danny Cooksey
1036475,山德·贝克利 Xander Berkeley,山德·贝克利,Xander Berkeley
1094333,莱思莉·汉密尔顿·格伦 Leslie Hamilton Gearren,莱思莉·汉密尔顿·格伦,Leslie Hamilton Gearren
1140598,彼得·舒鲁姆 Peter Schrum,彼得·舒鲁姆,Peter Schrum
1293854,吉姆·帕尔默 Jim Palmer,吉姆·帕尔默,Jim Palmer
1344082,格温达·迪肯 Gwenda Deacon,格温达·迪肯,Gwenda Deacon
1010094,科林·帕特里克·林奇 Colin Patrick Lynch,科林·帕特里克·林奇,Colin Patrick Lynch
1017965,妮基·考克斯 Nikki Cox,妮基·考克斯,Nikki Cox
1318110,德沃恩·尼克森 DeVaughn Nixon,德沃恩·尼克森,DeVaughn Nixon
1081059,阿卜杜勒·萨拉姆·埃尔·拉扎克 Abdul Salaam El Razzac,阿卜杜勒·萨拉姆·埃尔·拉扎克,Abdul Salaam El Razzac
1019273,迈克·马斯喀特 Mike Muscat,迈克·马斯喀特,Mike Muscat
1315784,迪恩·诺里斯 Dean Norris,迪恩·诺里斯,Dean Norris
1298880,查尔斯·A·坦伯罗 Charles A. Tamburro,查尔斯·A·坦伯罗,Charles A. Tamburro
1294516,丹尼·皮尔斯 Denney Pierce,丹尼·皮尔斯,Denney Pierce
1055932,乔尔·克莱默 Joel Kramer,乔尔·克莱默,Joel Kramer
1055454,斯科特·肖 Scott Shaw,斯科特·肖,Scott Shaw
1027355,史文-欧尔·托尔森 Sven-Ole Thorsen,史文-欧尔·托尔森,Sven-Ole Thorsen
1085367,Michael Edwards Michael Edwards,Michael,Edwards Michael Edwards
1150453,Don Stanton Don Stanton,Don,Stanton Don Stanton
1150620,Dan Stanton Dan Stanton,Dan,Stanton Dan Stanton
1072217,Lisa Brinegar Lisa Brinegar,Lisa,Brinegar Lisa Brinegar
1055325,Dalton Abbott Dalton Abbott,Dalton,Abbott Dalton Abbott
1057822,Bret A. Arnold Bret A. Arnold,Bret,A. Arnold Bret A. Arnold
1023745,Martin Deluca Martin Deluca,Martin,Deluca Martin Deluca
1025190,迈克尔·比恩 Michael Biehn,迈克尔·比恩,Michael Biehn
1049964,卢克·崔德威 Luke Treadaway,卢克·崔德威,Luke Treadaway
1367373,猫鲍勃 Bob the Cat,猫鲍勃,Bob the Cat
1275119,露塔·格德米纳斯 Ruta Gedmintas,露塔·格德米纳斯,Ruta Gedmintas
1314344,琼安·弗洛加特 Joanne Froggatt,琼安·弗洛加特,Joanne Froggatt
1031891,安东尼·海德 Anthony Head,安东尼·海德,Anthony Head
1367374,戴伦·伊万斯 Darren Evans,戴伦·伊万斯,Darren Evans
1313179,里维拉·吉迪恩 Llewella Gideon,里维拉·吉迪恩,Llewella Gideon
1340860,洛琳·艾什本 Lorraine Ashbourne,洛琳·艾什本,Lorraine Ashbourne
1322490,阿卡巴尔·库尔塔 Akbar Kurtha,阿卡巴尔·库尔塔,Akbar Kurtha
1327860,约翰·亨肖 John Henshaw,约翰·亨肖,John Henshaw
1179115,伊万娜·贝斯克 Ivana Basic,伊万娜·贝斯克,Ivana Basic
1165785,妮娜·瓦迪娅 Nina Wadia,妮娜·瓦迪娅,Nina Wadia
1367375,罗茜·伊德 Rosie Ede,罗茜·伊德,Rosie Ede
1297383,鲁斯·西恩 Ruth Sheen,鲁斯·西恩,Ruth Sheen
1317045,罗伯·贾维斯 Rob Jarvis,罗伯·贾维斯,Rob Jarvis
1232727,丹尼尔·弗恩 Daniel Fearn,丹尼尔·弗恩,Daniel Fearn
1352422,丹尼尔·斯蒂森 Daniel Stisen,丹尼尔·斯蒂森,Daniel Stisen
1103688,梅拉尼·罗兰 Mélanie Laurent,梅拉尼·罗兰,Mélanie Laurent
1002692,伊莱·罗斯 Eli Roth,伊莱·罗斯,Eli Roth
1025151,黛安·克鲁格 Diane Kruger,黛安·克鲁格,Diane Kruger
1053566,丹尼尔·布鲁赫 Daniel Brühl,丹尼尔·布鲁赫,Daniel Brühl
1036398,蒂尔·施威格 Til Schweiger,蒂尔·施威格,Til Schweiger
1009397,哥德昂·布克哈德 Gedeon Burkhard,哥德昂·布克哈德,Gedeon Burkhard
1045116,雅基·伊多 Jacky Ido,雅基·伊多,Jacky Ido
1022630,B·J·诺瓦克 B.J. Novak,B·J·诺瓦克,B.J. Novak
1009445,奥玛·杜姆 Omar Doom,奥玛·杜姆,Omar Doom
1014063,奥古斯特·迪赫 August Diehl,奥古斯特·迪赫,August Diehl
1307841,德尼·梅诺谢 Denis Ménochet,德尼·梅诺谢,Denis Ménochet
1285548,西尔维斯特·格罗特 Sylvester Groth,西尔维斯特·格罗特,Sylvester Groth
1004954,马丁·乌特克 Martin Wuttke,马丁·乌特克,Martin Wuttke
1017899,麦克·梅尔斯 Mike Myers,麦克·梅尔斯,Mike Myers
1337751,理查德·塞梅尔 Richard Sammel,理查德·塞梅尔,Richard Sammel
1310761,亚历山大·费林 Alexander Fehling,亚历山大·费林,Alexander Fehling
1013929,罗德·泰勒 Rod Taylor,罗德·泰勒,Rod Taylor
1028143,索恩克·莫宁 Soenke Möhring,索恩克·莫宁,Soenke Möhring
1031967,山姆·莱文 Samm Levine,山姆·莱文,Samm Levine
1000289,保罗·鲁斯特 Paul Rust,保罗·鲁斯特,Paul Rust
1275107,迈克尔·巴考尔 Michael Bacall,迈克尔·巴考尔,Michael Bacall
1141217,阿尔恩特·施韦林·索瑞 Arndt Schwering-Sohnrey,阿尔恩特·施韦林·索瑞,Arndt Schwering-Sohnrey
1092213,Petra Hartung Petra Hartung,Petra,Hartung Petra Hartung
1440737,Volker Michalowski Volker Michalowski,Volker,Michalowski Volker Michalowski
1002838,肯·杜肯 Ken Duken,肯·杜肯,Ken Duken
1041227,克里斯蒂安·贝克尔 Christian Berkel,克里斯蒂安·贝克尔,Christian Berkel
1337730,安娜-索菲·弗兰克 Anne-Sophie Franck,安娜-索菲·弗兰克,Anne-Sophie Franck
1429953,蒂娜·罗德里格斯 Tina Rodriguez,蒂娜·罗德里格斯,Tina Rodriguez
