person_id,movie_id,movie_role
1369434,1306505,author
1370429,1306505,author
1396813,30234315,author
1054444,1291584,author
1031221,1291584,author
1054401,26952704,author
1054517,26952704,author
1016828,26952704,author
1034740,26952704,author
1019002,1309060,author
1285290,1309060,author
1022820,1309060,author
1045371,1309060,author
1301900,1309060,author
1301130,1295865,author
1286127,1295865,author
1297463,1295865,author
1000176,1301459,author
1020151,2286642,author
1047236,2286642,author
1312526,6879185,author
1331412,6879185,author
1353376,26303622,author
1002735,26303622,author
1182762,26303622,author
1066351,1292062,author
1332830,1299643,author
1040593,1293013,author
1050031,1293013,author
1285940,3552028,author
1182762,3552028,author
1314360,27160618,author
1315887,27160618,author
1002724,1293908,author
1010946,1293908,author
1053564,1300555,author
1018297,1300555,author
1009628,1291839,author
1294259,1291839,author
1036650,1291839,author
1010646,25738406,author
1306238,1308865,author
1306217,1308865,author
1137414,1308865,author
1338155,1308865,author
1338154,1308865,author
1022571,1300656,author
1040812,1300656,author
1301118,1300656,author
1255947,25932086,author
1350163,25932086,author
1293148,6860160,author
1033637,6860160,author
1143344,6860160,author
1029846,6860160,author
1032739,6860160,author
1247507,6860160,author
1168372,6860160,author
1147994,6860160,author
1280127,25855071,author
1037183,10535568,author
1328930,10535568,author
1289222,10535568,author
1045606,1293460,author
1037250,1293460,author
1275094,5964718,author
1040863,1293929,author
1023625,1293929,author
1338597,27072795,author
1056047,1291868,author
1072323,1291868,author
1000758,1291868,author
1279020,25858604,author
1023491,1309016,author
1032048,1309016,author
1054517,1857099,author
1054401,1857099,author
1009444,1857099,author
1288538,27000061,author
1466310,27000061,author
1353376,1305725,author
1408385,10537853,author
1334750,10537853,author
1056071,30198539,author
1012646,26773744,author
1382032,26773744,author
1324713,1297995,author
1277051,1297995,author
1280481,1297995,author
1291311,1297995,author
1294537,1297995,author
1031974,1297995,author
1014327,1297995,author
1032241,1297995,author
1332328,1297995,author
1332329,1297995,author
1332330,1297995,author
1332331,1297995,author
1046263,1297995,author
1314694,4826419,author
1007152,1298443,author
1322097,1298443,author
1321260,1298443,author
1377232,1298443,author
1278410,2357162,author
1276803,2357162,author
1045595,2357162,author
1361293,2357162,author
1341117,2357162,author
1341118,2357162,author
1361292,2357162,author
1276314,1292214,author
1044973,26701196,author
1355982,11600078,author
1390062,11600078,author
1390061,11600078,author
1411164,11600078,author
1054524,1397546,author
1274385,3006309,author
1349036,3006309,author
1274385,3743114,author
1349036,3743114,author
1240131,26990609,author
1331529,26990609,author
1310745,3072086,author
1310744,3072086,author
1014710,1291856,author
1007152,1294417,author
1321260,1294417,author
1322467,1294417,author
1019677,1294417,author
1031876,2124586,author
1288065,2124586,author
1331293,21937438,author
1054444,25787888,author
1018030,3073124,author
1312056,3073124,author
1419284,33404726,author
1304837,6536180,author
1320301,6536180,author
1047989,3530403,author
1013899,3530403,author
1161012,3530403,author
1262887,3530403,author
1511306,3530403,author
1054529,1295399,author
1094656,1295399,author
1131182,1295399,author
1014029,27093707,author
1295633,4798888,author
1014544,4798888,author
1036703,1920805,author
1293122,1308076,author
1054430,4319218,author
1307614,25823132,author
1351065,25823132,author
1274919,4009651,author
1309570,4009651,author
1276077,3824672,author
1277751,26778790,author
1329303,26778790,author
1042948,1291568,author
1036727,1291568,author
1032048,1388216,author
1292469,1388216,author
1018983,7059671,author
1004738,1972698,author
1299571,1972698,author
1001198,1972698,author
1041358,1972698,author
1288442,1433990,author
1280690,1299288,author
1275229,1299288,author
1025246,2209575,author
1014758,6549903,author
1323996,6549903,author
1351681,6549903,author
1000285,1292260,author
1054419,1292260,author
1286516,1292260,author
1072188,1292260,author
1371916,26844922,author
1027467,1325958,author
1018583,1325958,author
1274297,26752088,actor
1313837,26752088,actor
1276085,26752088,actor
1312976,26752088,actor
1322072,26752088,actor
1275510,26752088,actor
1317520,26752088,actor
1322085,26752088,actor
1391651,26752088,actor
1274298,26752088,actor
1274265,26752088,actor
1274530,26752088,actor
1310743,26752088,actor
1319163,26752088,actor
1396851,26752088,actor
1396800,26752088,actor
1396458,26752088,actor
1396812,26752088,actor
1396885,26752088,actor
1374201,26752088,actor
1365659,26752088,actor
1372200,26752088,actor
1409406,26752088,actor
1409670,26752088,actor
1275274,26752088,actor
1316229,26752088,actor
1343944,26752088,actor
1375601,26752088,actor
1353001,26752088,actor
1424274,26752088,actor
1353432,26752088,actor
1396799,26752088,actor
1478395,26752088,actor
1477316,26752088,actor
1497420,26752088,actor
1450001,26752088,actor
1054521,1292052,actor
1054534,1292052,actor
1041179,1292052,actor
1000095,1292052,actor
1013817,1292052,actor
1010612,1292052,actor
1054892,1292052,actor
1027897,1292052,actor
1087302,1292052,actor
1074035,1292052,actor
1099030,1292052,actor
1343305,1292052,actor
1048222,1292052,actor
1343306,1292052,actor
1315528,1292052,actor
1014040,1292052,actor
1390795,1292052,actor
1083603,1292052,actor
1330490,1292052,actor
1000635,1292052,actor
1390797,1292052,actor
1150160,1292052,actor
1048233,1292052,actor
1000721,1292052,actor
1333685,1292052,actor
1041029,3541415,actor
1101703,3541415,actor
1012520,3541415,actor
1049489,3541415,actor
1027181,3541415,actor
1274222,3541415,actor
1047992,3541415,actor
1019024,3541415,actor
1006955,3541415,actor
1007023,3541415,actor
1054509,3541415,actor
1002713,3541415,actor
1380334,3541415,actor
1380336,3541415,actor
1380343,3541415,actor
1049943,3541415,actor
1337996,3541415,actor
1343095,3541415,actor
1132216,3541415,actor
1074296,3541415,actor
1380350,3541415,actor
1380352,3541415,actor
1366207,3541415,actor
1328429,3541415,actor
1025060,3541415,actor
1091100,3541415,actor
1370659,3541415,actor
1364007,3541415,actor
1492266,3541415,actor
1488055,3541415,actor
1446539,3541415,actor
1419996,26794435,actor
1400125,26794435,actor
1400124,26794435,actor
1329520,26794435,actor
1372724,26794435,actor
1420051,26794435,actor
1419997,26794435,actor
1420965,26794435,actor
1420966,26794435,actor
1422697,26794435,actor
1422645,26794435,actor
1422644,26794435,actor
1421280,26794435,actor
1422039,26794435,actor
1422643,26794435,actor
1023337,1291561,actor
1005438,1291561,actor
1045797,1291561,actor
1025558,1291561,actor
1387991,1291561,actor
1387988,1291561,actor
1185637,1291561,actor
1020440,1291561,actor
1019745,1291561,actor
1038066,1291561,actor
1184188,1291561,actor
1387989,1291561,actor
1114237,1291561,actor
1025938,1291561,actor
1274287,1291561,actor
1274775,1291561,actor
1276143,1291561,actor
1213396,1291561,actor
1331134,1291561,actor
1380269,1291561,actor
1206865,1291561,actor
1387990,1291561,actor
1354775,1291561,actor
1274628,1291561,actor
1274224,1291561,actor
1078960,1291561,actor
1022643,1291561,actor
1049631,1291561,actor
1007040,1291561,actor
1002680,1291561,actor
1059406,1291561,actor
1084926,1291561,actor
1055983,1291561,actor
1121377,1291561,actor
1083492,1291561,actor
1348618,1291561,actor
1013878,1291561,actor
1040769,1291561,actor
1069989,1291561,actor
1088278,1291561,actor
1065267,1291561,actor
1005778,1291561,actor
1130681,1291561,actor
1017930,25662329,actor
1013760,25662329,actor
1049501,25662329,actor
1230973,25662329,actor
1191385,25662329,actor
1049523,25662329,actor
1036879,25662329,actor
1018035,25662329,actor
1147911,25662329,actor
1154263,25662329,actor
1031855,25662329,actor
1004604,25662329,actor
1355373,25662329,actor
1355374,25662329,actor
1055202,25662329,actor
1307788,25662329,actor
1049627,25662329,actor
1334839,25662329,actor
1174485,25662329,actor
1345304,25662329,actor
1055750,25662329,actor
1036676,25662329,actor
1324037,25662329,actor
1154840,25662329,actor
1126053,25662329,actor
1286985,25662329,actor
1304069,25662329,actor
1175204,25662329,actor
1359015,25662329,actor
1219567,25662329,actor
1031240,25662329,actor
1015271,25662329,actor
1222610,25662329,actor
1051476,25662329,actor
1316511,25662329,actor
1019539,25662329,actor
1317669,25662329,actor
1370143,25662329,actor
1361154,25662329,actor
1378129,25662329,actor
1100199,25662329,actor
1387170,25662329,actor
1497739,25662329,actor
1274224,30166972,actor
1340022,30166972,actor
1340310,30166972,actor
1412762,30166972,actor
1310696,30166972,actor
1275273,30166972,actor
1416912,30166972,actor
1404000,30166972,actor
1316839,30166972,actor
1416890,30166972,actor
1403652,30166972,actor
1388037,30166972,actor
1423406,30166972,actor
1414577,30166972,actor
1425410,30166972,actor
1425579,30166972,actor
1425576,30166972,actor
1440378,30166972,actor
1440463,30166972,actor
1440372,30166972,actor
1440453,30166972,actor
1022004,26348103,actor
1053624,26348103,actor
1378921,26348103,actor
1395069,26348103,actor
1006983,26348103,actor
1325862,26348103,actor
1054437,26348103,actor
1027856,26348103,actor
1326707,26348103,actor
1018067,26348103,actor
1009288,26348103,actor
1009889,26348103,actor
1386474,26348103,actor
1366443,26348103,actor
1351693,26348103,actor
1082829,26348103,actor
1386049,26348103,actor
1411091,26348103,actor
1251841,26348103,actor
1035084,26348103,actor
1421394,26348103,actor
1421395,26348103,actor
1429821,26348103,actor
1426940,26348103,actor
1467615,26348103,actor
1474255,26348103,actor
1041029,1292722,actor
1054446,1292722,actor
1031864,1292722,actor
1010555,1292722,actor
1048158,1292722,actor
1010625,1292722,actor
1048134,1292722,actor
1036511,1292722,actor
1025251,1292722,actor
1031913,1292722,actor
1018150,1292722,actor
1013951,1292722,actor
1365278,1292722,actor
1071822,1292722,actor
1365279,1292722,actor
1049735,1292722,actor
1036813,1292722,actor
1028058,1292722,actor
1027206,1292722,actor
1050474,1292722,actor
1075680,1292722,actor
1099753,1292722,actor
1365285,1292722,actor
1002784,1292722,actor
1315279,1292722,actor
1086881,1292722,actor
1086016,1292722,actor
1365288,1292722,actor
1106152,1292722,actor
1057182,1292722,actor
1319317,1292722,actor
1365280,1292722,actor
1281455,1292722,actor
1082829,1292722,actor
1365284,1292722,actor
1365286,1292722,actor
1111372,1292722,actor
1328268,1292722,actor
1365287,1292722,actor
1365282,1292722,actor
1143955,1292722,actor
1365283,1292722,actor
1087653,1292722,actor
1365281,1292722,actor
1022571,1292722,actor
1088148,1292722,actor
1315582,1292722,actor
1004705,1292722,actor
1108017,1292722,actor
1290113,1292722,actor
1287056,1292722,actor
1289277,1292722,actor
1289600,1292722,actor
1286474,1292722,actor
1132756,1292722,actor
1295454,1292722,actor
1317669,1292722,actor
1428004,1292722,actor
1151757,1292722,actor
1025277,1292722,actor
1317670,1292722,actor
1011447,1292722,actor
1473242,1292722,actor
1040511,1889243,actor
1048027,1889243,actor
1000225,1889243,actor
1267954,1889243,actor
1022593,1889243,actor
1054509,1889243,actor
1054443,1889243,actor
1325862,1889243,actor
1036407,1889243,actor
1027824,1889243,actor
1049518,1889243,actor
1201851,1889243,actor
1113911,1889243,actor
1010536,1889243,actor
1313709,1889243,actor
1330971,1889243,actor
